@timestamp,@billedDuration,@duration,@initDuration,@memorySize
2026-05-30 17:43:30.542,2,1.89,,512000000
2026-05-30 17:43:30.521,3,2.14,,512000000
2026-05-30 17:43:30.517,2,1.94,,512000000
2026-05-30 17:43:30.431,2,1.74,,512000000
2026-05-30 17:43:30.420,2,1.84,,512000000
2026-05-30 17:43:30.388,2,1.93,,512000000
2026-05-30 17:43:30.308,2,1.84,,512000000
2026-05-30 17:43:30.254,2,1.81,,512000000
2026-05-30 17:43:30.220,2,1.68,,512000000
2026-05-30 17:43:30.192,2,1.86,,512000000
2026-05-30 17:43:30.186,2,1.86,,512000000
2026-05-30 17:43:30.152,2,1.73,,512000000
2026-05-30 17:43:30.095,2,1.81,,512000000
2026-05-30 17:43:30.090,10,9.19,,512000000
2026-05-30 17:43:30.079,3,2.18,,512000000
2026-05-30 17:43:30.043,3,2.3,,512000000
2026-05-30 17:43:30.041,2,1.83,,512000000
2026-05-30 17:43:30.034,2,1.93,,512000000
2026-05-30 17:43:29.931,2,1.6,,512000000
2026-05-30 17:43:29.924,2,1.74,,512000000
2026-05-30 17:43:29.872,2,1.8,,512000000
2026-05-30 17:43:29.852,3,2.01,,512000000
2026-05-30 17:43:29.832,3,2.19,,512000000
2026-05-30 17:43:29.636,2,1.88,,512000000
2026-05-30 17:43:29.613,2,1.94,,512000000
2026-05-30 17:43:29.610,5,4.78,,512000000
2026-05-30 17:43:29.593,2,1.78,,512000000
2026-05-30 17:43:29.591,6,5.07,,512000000
2026-05-30 17:43:29.579,2,1.92,,512000000
2026-05-30 17:43:29.570,6,5.04,,512000000
2026-05-30 17:43:29.551,3,2.84,,512000000
2026-05-30 17:43:29.545,3,2.89,,512000000
2026-05-30 17:43:29.513,2,1.75,,512000000
2026-05-30 17:43:29.494,2,1.73,,512000000
2026-05-30 17:43:29.435,2,1.76,,512000000
2026-05-30 17:43:29.415,2,1.8,,512000000
2026-05-30 17:43:29.376,2,1.8,,512000000
2026-05-30 17:43:29.375,2,1.75,,512000000
2026-05-30 17:43:29.349,2,1.96,,512000000
2026-05-30 17:43:29.349,9,8.08,,512000000
2026-05-30 17:43:29.326,3,2.15,,512000000
2026-05-30 17:43:29.320,2,1.81,,512000000
2026-05-30 17:43:29.277,2,1.88,,512000000
2026-05-30 17:43:29.255,2,1.73,,512000000
2026-05-30 17:43:29.209,3,2.25,,512000000
2026-05-30 17:43:29.179,2,1.72,,512000000
2026-05-30 17:43:29.167,3,2.01,,512000000
2026-05-30 17:43:29.107,2,1.82,,512000000
2026-05-30 17:43:29.035,2,1.71,,512000000
2026-05-30 17:43:29.011,6,5.2,,512000000
2026-05-30 17:43:28.998,2,1.79,,512000000
2026-05-30 17:43:28.933,2,1.82,,512000000
2026-05-30 17:43:28.914,2,1.76,,512000000
2026-05-30 17:43:28.739,2,1.97,,512000000
2026-05-30 17:43:28.720,3,2.07,,512000000
2026-05-30 17:43:28.718,2,1.75,,512000000
2026-05-30 17:43:28.617,2,1.86,,512000000
2026-05-30 17:43:28.590,2,1.89,,512000000
2026-05-30 17:43:28.548,2,1.76,,512000000
2026-05-30 17:43:28.517,2,1.73,,512000000
2026-05-30 17:43:28.464,2,1.76,,512000000
2026-05-30 17:43:28.380,2,1.73,,512000000
2026-05-30 17:43:28.368,2,1.81,,512000000
2026-05-30 17:43:28.302,2,1.97,,512000000
2026-05-30 17:43:28.295,2,1.84,,512000000
2026-05-30 17:43:28.276,2,1.81,,512000000
2026-05-30 17:43:28.253,2,1.84,,512000000
2026-05-30 17:43:28.207,2,1.72,,512000000
2026-05-30 17:43:28.191,2,1.88,,512000000
2026-05-30 17:43:28.191,2,1.79,,512000000
2026-05-30 17:43:28.140,2,1.92,,512000000
2026-05-30 17:43:28.074,2,1.59,,512000000
2026-05-30 17:43:28.064,2,1.86,,512000000
2026-05-30 17:43:28.059,2,1.86,,512000000
2026-05-30 17:43:28.044,2,1.77,,512000000
2026-05-30 17:43:28.013,2,1.85,,512000000
2026-05-30 17:43:27.968,2,1.73,,512000000
2026-05-30 17:43:27.932,9,8.84,,512000000
2026-05-30 17:43:27.927,2,1.61,,512000000
2026-05-30 17:43:27.915,2,1.88,,512000000
2026-05-30 17:43:27.900,2,1.78,,512000000
2026-05-30 17:43:27.893,2,1.73,,512000000
2026-05-30 17:43:27.874,2,1.79,,512000000
2026-05-30 17:43:27.869,2,1.73,,512000000
2026-05-30 17:43:27.817,2,1.84,,512000000
2026-05-30 17:43:27.811,6,5.16,,512000000
2026-05-30 17:43:27.800,2,1.9,,512000000
2026-05-30 17:43:27.772,2,1.83,,512000000
2026-05-30 17:43:27.767,2,1.75,,512000000
2026-05-30 17:43:27.733,2,1.83,,512000000
2026-05-30 17:43:27.563,3,2.18,,512000000
2026-05-30 17:43:27.561,2,1.74,,512000000
2026-05-30 17:43:27.542,2,1.75,,512000000
2026-05-30 17:43:27.511,2,1.77,,512000000
2026-05-30 17:43:27.494,2,1.82,,512000000
2026-05-30 17:43:27.435,2,1.77,,512000000
2026-05-30 17:43:27.382,2,1.7,,512000000
2026-05-30 17:43:27.360,2,1.83,,512000000
2026-05-30 17:43:27.263,2,1.76,,512000000
2026-05-30 17:43:27.219,2,1.97,,512000000
2026-05-30 17:43:27.219,2,1.89,,512000000
2026-05-30 17:43:27.171,8,7.29,,512000000
2026-05-30 17:43:27.153,2,1.69,,512000000
2026-05-30 17:43:27.146,3,2.02,,512000000
2026-05-30 17:43:27.139,2,1.74,,512000000
2026-05-30 17:43:27.115,2,1.81,,512000000
2026-05-30 17:43:27.092,5,4.04,,512000000
2026-05-30 17:43:27.071,5,4.11,,512000000
2026-05-30 17:43:27.054,2,1.76,,512000000
2026-05-30 17:43:26.976,2,1.81,,512000000
2026-05-30 17:43:26.964,2,1.76,,512000000
2026-05-30 17:43:26.944,2,1.91,,512000000
2026-05-30 17:43:26.931,2,1.79,,512000000
2026-05-30 17:43:26.865,2,1.86,,512000000
2026-05-30 17:43:26.774,3,2.13,,512000000
2026-05-30 17:43:26.773,2,1.78,,512000000
2026-05-30 17:43:26.736,2,1.85,,512000000
2026-05-30 17:43:26.693,2,1.85,,512000000
2026-05-30 17:43:26.652,2,1.71,,512000000
2026-05-30 17:43:26.602,2,1.75,,512000000
2026-05-30 17:43:26.510,5,4.13,,512000000
2026-05-30 17:43:26.495,2,1.89,,512000000
2026-05-30 17:43:26.462,2,1.78,,512000000
2026-05-30 17:43:26.440,2,1.66,,512000000
2026-05-30 17:43:26.417,2,1.69,,512000000
2026-05-30 17:43:26.399,2,1.77,,512000000
2026-05-30 17:43:26.288,2,1.83,,512000000
2026-05-30 17:43:26.257,2,1.77,,512000000
2026-05-30 17:43:26.240,2,1.79,,512000000
2026-05-30 17:43:26.239,2,1.89,,512000000
2026-05-30 17:43:26.221,2,1.81,,512000000
2026-05-30 17:43:26.216,2,1.78,,512000000
2026-05-30 17:43:26.189,3,2.03,,512000000
2026-05-30 17:43:26.182,2,1.72,,512000000
2026-05-30 17:43:26.170,2,1.78,,512000000
2026-05-30 17:43:26.043,2,1.73,,512000000
2026-05-30 17:43:26.023,2,1.89,,512000000
2026-05-30 17:43:25.999,2,1.81,,512000000
2026-05-30 17:43:25.957,2,1.91,,512000000
2026-05-30 17:43:25.892,2,1.75,,512000000
2026-05-30 17:43:25.851,2,1.78,,512000000
2026-05-30 17:43:25.822,3,2.17,,512000000
2026-05-30 17:43:25.822,2,1.78,,512000000
2026-05-30 17:43:25.819,2,1.74,,512000000
2026-05-30 17:43:25.697,2,1.8,,512000000
2026-05-30 17:43:25.617,2,1.82,,512000000
2026-05-30 17:43:25.580,2,1.8,,512000000
2026-05-30 17:43:25.560,16,15.14,,512000000
2026-05-30 17:43:25.530,2,1.83,,512000000
2026-05-30 17:43:25.501,4,4,,512000000
2026-05-30 17:43:25.482,10,9.61,,512000000
2026-05-30 17:43:25.475,2,1.68,,512000000
2026-05-30 17:43:25.462,2,1.88,,512000000
2026-05-30 17:43:25.448,2,1.99,,512000000
2026-05-30 17:43:25.425,2,1.78,,512000000
2026-05-30 17:43:25.352,2,1.91,,512000000
2026-05-30 17:43:25.320,18,17.57,,512000000
2026-05-30 17:43:25.308,2,1.99,,512000000
2026-05-30 17:43:25.288,3,2.1,,512000000
2026-05-30 17:43:25.271,3,2.07,,512000000
2026-05-30 17:43:25.260,9,8.54,,512000000
2026-05-30 17:43:25.136,2,1.87,,512000000
2026-05-30 17:43:25.130,3,2.05,,512000000
2026-05-30 17:43:25.089,3,2.09,,512000000
2026-05-30 17:43:25.025,3,2.65,,512000000
2026-05-30 17:43:24.986,2,1.72,,512000000
2026-05-30 17:43:24.959,3,2.09,,512000000
2026-05-30 17:43:24.958,3,2.14,,512000000
2026-05-30 17:43:24.948,2,1.94,,512000000
2026-05-30 17:43:24.837,2,1.92,,512000000
2026-05-30 17:43:24.824,2,1.84,,512000000
2026-05-30 17:43:24.783,5,4.01,,512000000
2026-05-30 17:43:24.778,2,1.75,,512000000
2026-05-30 17:43:24.772,2,1.77,,512000000
2026-05-30 17:43:24.758,3,2.04,,512000000
